Location,Year,Month,average_monthly_rainfall,State
SalmonGums,2013,April,0.32666666666666666,Western Australia
SalmonGums,2013,August,0.8258064516129032,Western Australia
SalmonGums,2013,December,0.5677419354838709,Western Australia
SalmonGums,2013,January,0.3483870967741935,Western Australia
SalmonGums,2013,July,1.4322580645161291,Western Australia
SalmonGums,2013,June,0.6133333333333334,Western Australia
SalmonGums,2013,March,4.664516129032258,Western Australia
SalmonGums,2013,May,1.6064516129032256,Western Australia
SalmonGums,2013,November,0.9866666666666667,Western Australia
SalmonGums,2013,October,1.3096774193548386,Western Australia
SalmonGums,2013,September,1.8733333333333335,Western Australia
SalmonGums,2014,April,0.3466666666666666,Western Australia
SalmonGums,2014,August,1.006451612903226,Western Australia
SalmonGums,2014,December,0.6387096774193548,Western Australia
SalmonGums,2014,February,0.985185185185185,Western Australia
SalmonGums,2014,January,0.6967741935483871,Western Australia
SalmonGums,2014,July,0.967741935483871,Western Australia
SalmonGums,2014,June,0.5933333333333333,Western Australia
SalmonGums,2014,March,0.2258064516129033,Western Australia
SalmonGums,2014,May,1.335483870967742,Western Australia
SalmonGums,2014,November,1.8133333333333335,Western Australia
SalmonGums,2014,October,2.22,Western Australia
SalmonGums,2014,September,1.4133333333333333,Western Australia
SalmonGums,2015,April,1.42,Western Australia
SalmonGums,2015,August,2.941935483870968,Western Australia
SalmonGums,2015,December,0.5548387096774194,Western Australia
SalmonGums,2015,February,0.19285714285714278,Western Australia
SalmonGums,2015,January,0.09677419354838711,Western Australia
SalmonGums,2015,July,1.1096774193548387,Western Australia
SalmonGums,2015,June,2.2533333333333334,Western Australia
SalmonGums,2015,March,1.1935483870967736,Western Australia
SalmonGums,2015,May,0.3032258064516129,Western Australia
SalmonGums,2015,November,0.8896551724137932,Western Australia
SalmonGums,2015,October,0.6709677419354839,Western Australia
SalmonGums,2015,September,0.6482758620689655,Western Australia
SalmonGums,2016,April,1.093333333333333,Western Australia
SalmonGums,2016,August,1.7290322580645163,Western Australia
SalmonGums,2016,December,0.5733333333333334,Western Australia
SalmonGums,2016,February,0.496551724137931,Western Australia
SalmonGums,2016,January,1.2866666666666666,Western Australia
SalmonGums,2016,July,1.0516129032258066,Western Australia
SalmonGums,2016,June,1.9066666666666667,Western Australia
SalmonGums,2016,March,1.6709677419354834,Western Australia
SalmonGums,2016,May,1.1483870967741934,Western Australia
SalmonGums,2016,November,0.11333333333333337,Western Australia
SalmonGums,2016,October,0.37419354838709684,Western Australia
SalmonGums,2016,September,0.8999999999999999,Western Australia
SalmonGums,2017,April,0.31999999999999995,Western Australia
SalmonGums,2017,February,5.266666666666667,Western Australia
SalmonGums,2017,January,1.4129032258064516,Western Australia
SalmonGums,2017,June,0.41666666666666663,Western Australia
SalmonGums,2017,March,1.0258064516129033,Western Australia
SalmonGums,2017,May,1.6451612903225807,Western Australia
Sydney,2008,April,4.886666666666667,New South Wales
Sydney,2008,August,1.4258064516129034,New South Wales
Sydney,2008,December,1.7483870967741935,New South Wales
Sydney,2008,February,8.910344827586208,New South Wales
Sydney,2008,July,2.890322580645161,New South Wales
Sydney,2008,June,4.239999999999999,New South Wales
Sydney,2008,March,2.045161290322581,New South Wales
Sydney,2008,May,0.0967741935483871,New South Wales
Sydney,2008,November,2.4399999999999995,New South Wales
Sydney,2008,October,2.1483870967741936,New South Wales
Sydney,2008,September,3.3066666666666675,New South Wales
Sydney,2009,April,5.086666666666668,New South Wales
Sydney,2009,August,0.1935483870967742,New South Wales
Sydney,2009,December,2.1548387096774193,New South Wales
Sydney,2009,February,4.557142857142858,New South Wales
Sydney,2009,January,0.7999999999999997,New South Wales
Sydney,2009,July,1.7096774193548387,New South Wales
Sydney,2009,June,4.326666666666666,New South Wales
Sydney,2009,March,1.9548387096774194,New South Wales
Sydney,2009,May,4.058064516129032,New South Wales
Sydney,2009,November,0.44,New South Wales
Sydney,2009,October,5.806451612903226,New South Wales
Sydney,2009,September,0.5333333333333334,New South Wales
Sydney,2010,April,1.0000000000000002,New South Wales
Sydney,2010,August,0.8709677419354837,New South Wales
Sydney,2010,December,2.6838709677419357,New South Wales
Sydney,2010,February,8.55,New South Wales
Sydney,2010,January,1.1612903225806452,New South Wales
Sydney,2010,July,3.690322580645161,New South Wales
Sydney,2010,June,5.075862068965517,New South Wales
Sydney,2010,March,1.6580645161290322,New South Wales
Sydney,2010,May,5.4322580645161285,New South Wales
Sydney,2010,November,4.468965517241379,New South Wales
Sydney,2010,October,2.8333333333333335,New South Wales
Sydney,2010,September,1.4066666666666667,New South Wales
Sydney,2011,August,1.6838709677419357,New South Wales
Sydney,2011,December,2.5290322580645164,New South Wales
Sydney,2011,February,0.6428571428571429,New South Wales
Sydney,2011,January,1.7354838709677418,New South Wales
Sydney,2011,July,9.103225806451611,New South Wales
Sydney,2011,June,3.1266666666666665,New South Wales
Sydney,2011,March,6.180645161290322,New South Wales
Sydney,2011,May,4.374193548387097,New South Wales
Sydney,2011,November,4.946666666666666,New South Wales
Sydney,2011,October,1.206451612903226,New South Wales
Sydney,2011,September,2.3866666666666667,New South Wales
Sydney,2012,April,4.940000000000001,New South Wales
Sydney,2012,August,0.6129032258064516,New South Wales
Sydney,2012,February,3.8275862068965516,New South Wales
Sydney,2012,January,4.477419354838711,New South Wales
Sydney,2012,July,1.8129032258064517,New South Wales
Sydney,2012,June,8.14,New South Wales
Sydney,2012,March,8.703225806451611,New South Wales
Sydney,2012,May,1.2000000000000004,New South Wales
Sydney,2012,November,1.7333333333333334,New South Wales
Sydney,2012,October,0.9483870967741936,New South Wales
Sydney,2012,September,0.7933333333333333,New South Wales
Sydney,2013,April,6.66,New South Wales
Sydney,2013,August,0.4774193548387098,New South Wales
Sydney,2013,December,1,New South Wales
Sydney,2013,January,4.445161290322582,New South Wales
Sydney,2013,July,1.0516129032258064,New South Wales
Sydney,2013,June,10.546666666666667,New South Wales
Sydney,2013,March,2.1161290322580637,New South Wales
Sydney,2013,May,3.5548387096774188,New South Wales
Sydney,2013,November,6.426666666666668,New South Wales
Sydney,2013,October,1.3612903225806454,New South Wales
Sydney,2013,September,1.1933333333333334,New South Wales
Sydney,2014,April,4.033333333333333,New South Wales
Sydney,2014,August,6.941935483870968,New South Wales
Sydney,2014,December,3.806451612903226,New South Wales
Sydney,2014,February,2.0785714285714283,New South Wales
Sydney,2014,January,0.561290322580645,New South Wales
Sydney,2014,July,0.529032258064516,New South Wales
Sydney,2014,June,2.266666666666667,New South Wales
Sydney,2014,March,3.309677419354839,New South Wales
Sydney,2014,May,0.8838709677419356,New South Wales
Sydney,2014,November,0.5925925925925926,New South Wales
Sydney,2014,October,2.793548387096774,New South Wales
Sydney,2014,September,1.737931034482758,New South Wales
Sydney,2015,April,12.226666666666668,New South Wales
Sydney,2015,August,2.316129032258065,New South Wales
Sydney,2015,December,3.116129032258064,New South Wales
Sydney,2015,February,2.107142857142857,New South Wales
Sydney,2015,January,5.348387096774193,New South Wales
Sydney,2015,July,1.5161290322580645,New South Wales
Sydney,2015,June,3.6866666666666665,New South Wales
Sydney,2015,March,2.103225806451613,New South Wales
Sydney,2015,May,3.541935483870968,New South Wales
Sydney,2015,November,4.086666666666668,New South Wales
Sydney,2015,October,1.3870967741935485,New South Wales
Sydney,2015,September,2.666666666666666,New South Wales
Sydney,2016,April,5.166666666666666,New South Wales
Sydney,2016,August,4.883870967741935,New South Wales
Sydney,2016,December,2.0967741935483866,New South Wales
Sydney,2016,February,0.8896551724137932,New South Wales
Sydney,2016,January,8.058064516129033,New South Wales
Sydney,2016,July,3.374193548387096,New South Wales
Sydney,2016,June,10.166666666666666,New South Wales
Sydney,2016,March,6.232258064516128,New South Wales
Sydney,2016,May,0.232258064516129,New South Wales
Sydney,2016,November,0.9066666666666668,New South Wales
Sydney,2016,October,1.0129032258064514,New South Wales
Sydney,2016,September,2.333333333333333,New South Wales
Sydney,2017,April,2.7533333333333334,New South Wales
Sydney,2017,February,7.328571428571428,New South Wales
Sydney,2017,January,1.5612903225806452,New South Wales
Sydney,2017,June,6.92,New South Wales
Sydney,2017,March,10.535483870967742,New South Wales
Sydney,2017,May,0.967741935483871,New South Wales
Townsville,2008,December,5.767741935483872,Queensland
Townsville,2009,April,1.7133333333333334,Queensland
Townsville,2009,August,0,Queensland
Townsville,2009,December,8.664516129032261,Queensland
Townsville,2009,February,34.31428571428572,Queensland
Townsville,2009,January,21.09032258064516,Queensland
Townsville,2009,July,0.0064516129032258064,Queensland
Townsville,2009,June,0.013333333333333343,Queensland
Townsville,2009,March,0.6064516129032258,Queensland
Townsville,2009,May,0.20645161290322578,Queensland
Townsville,2009,November,0.7999999999999999,Queensland
Townsville,2009,October,0.03870967741935485,Queensland
Townsville,2009,September,0.12666666666666665,Queensland
Townsville,2010,April,1.1800000000000002,Queensland
Townsville,2010,August,1.7483870967741932,Queensland
Townsville,2010,December,13.096774193548386,Queensland
Townsville,2010,February,14.335714285714284,Queensland
Townsville,2010,January,17.52258064516129,Queensland
Townsville,2010,July,0.05806451612903223,Queensland
Townsville,2010,June,0.7533333333333331,Queensland
Townsville,2010,March,7.051612903225807,Queensland
Townsville,2010,May,0.0064516129032258064,Queensland
Townsville,2010,November,6.233333333333333,Queensland
Townsville,2010,October,1.664516129032258,Queensland
Townsville,2010,September,2.8133333333333335,Queensland
Townsville,2011,August,0,Queensland
Townsville,2011,December,5.812903225806452,Queensland
Townsville,2011,February,12.37037037037037,Queensland
Townsville,2011,January,5.7612903225806456,Queensland
Townsville,2011,July,0.032258064516129045,Queensland
Townsville,2011,June,0.5266666666666667,Queensland
Townsville,2011,March,21.129032258064516,Queensland
Townsville,2011,May,0.7548387096774195,Queensland
Townsville,2011,November,0.6133333333333333,Queensland
Townsville,2011,October,0.5096774193548386,Queensland
Townsville,2011,September,0,Queensland
Townsville,2012,April,0.5533333333333336,Queensland
Townsville,2012,August,0.04516129032258064,Queensland
Townsville,2012,February,8.572413793103447,Queensland
Townsville,2012,January,8.587096774193547,Queensland
Townsville,2012,July,3.4064516129032256,Queensland
Townsville,2012,June,0.9333333333333331,Queensland
Townsville,2012,March,17.941935483870967,Queensland
Townsville,2012,May,2.245161290322581,Queensland
Townsville,2012,November,0.26000000000000006,Queensland
Townsville,2012,October,0.00645161290322581,Queensland
Townsville,2012,September,0,Queensland
Townsville,2013,April,1.6266666666666671,Queensland
Townsville,2013,August,0.006451612903225809,Queensland
Townsville,2013,December,0.3032258064516129,Queensland
Townsville,2013,January,9.225806451612904,Queensland
Townsville,2013,July,0.12903225806451615,Queensland
Townsville,2013,June,0.039999999999999994,Queensland
Townsville,2013,March,3.3741935483870966,Queensland
Townsville,2013,May,0.9354838709677419,Queensland
Townsville,2013,November,4.633333333333331,Queensland
Townsville,2013,October,0.28387096774193554,Queensland
Townsville,2013,September,0.019999999999999997,Queensland
Townsville,2014,April,7.14,Queensland
Townsville,2014,August,1.5999999999999999,Queensland
Townsville,2014,December,1.3677419354838711,Queensland
Townsville,2014,February,13.457142857142857,Queensland
Townsville,2014,January,2.496774193548387,Queensland
Townsville,2014,July,0.18709677419354842,Queensland
Townsville,2014,June,1.8733333333333329,Queensland
Townsville,2014,March,5.619354838709677,Queensland
Townsville,2014,May,0.3290322580645161,Queensland
Townsville,2014,November,0.7533333333333332,Queensland
Townsville,2014,October,0.07741935483870968,Queensland
Townsville,2014,September,0.18,Queensland
Townsville,2015,April,0.48666666666666664,Queensland
Townsville,2015,August,0.1032258064516129,Queensland
Townsville,2015,December,3.5677419354838706,Queensland
Townsville,2015,February,1.1357142857142857,Queensland
Townsville,2015,January,5.967741935483871,Queensland
Townsville,2015,July,0.006451612903225809,Queensland
Townsville,2015,June,0.5133333333333333,Queensland
Townsville,2015,March,0.16774193548387092,Queensland
Townsville,2015,May,0.03225806451612905,Queensland
Townsville,2015,November,0.8666666666666667,Queensland
Townsville,2015,October,0.12903225806451615,Queensland
Townsville,2015,September,0.01999999999999999,Queensland
Townsville,2016,April,0.6999999999999998,Queensland
Townsville,2016,August,0.6774193548387096,Queensland
Townsville,2016,December,1.0689655172413792,Queensland
Townsville,2016,February,3.262068965517241,Queensland
Townsville,2016,January,2.470967741935484,Queensland
Townsville,2016,July,1.7161290322580647,Queensland
Townsville,2016,June,1.9666666666666668,Queensland
Townsville,2016,March,18,Queensland
Townsville,2016,May,0.012903225806451615,Queensland
Townsville,2016,November,0.36666666666666675,Queensland
Townsville,2016,October,0.26451612903225796,Queensland
Townsville,2016,September,0.6000000000000001,Queensland
Townsville,2017,April,0.6866666666666666,Queensland
Townsville,2017,February,4.9714285714285715,Queensland
Townsville,2017,January,5.473333333333334,Queensland
Townsville,2017,June,0.024999999999999998,Queensland
Townsville,2017,March,5.533333333333334,Queensland
Townsville,2017,May,5.3677419354838705,Queensland
Uluru,2013,April,0,Northern Territory
Uluru,2013,August,0,Northern Territory
Uluru,2013,December,0.49032258064516127,Northern Territory
Uluru,2013,July,0,Northern Territory
Uluru,2013,June,0.5533333333333333,Northern Territory
Uluru,2013,March,1.6333333333333337,Northern Territory
Uluru,2013,May,1.5483870967741937,Northern Territory
Uluru,2013,November,1.553333333333333,Northern Territory
Uluru,2013,October,0,Northern Territory
Uluru,2013,September,0.01999999999999999,Northern Territory
Uluru,2014,April,4.28421052631579,Northern Territory
Uluru,2014,August,0,Northern Territory
Uluru,2014,December,1.5354838709677419,Northern Territory
Uluru,2014,February,2.1333333333333337,Northern Territory
Uluru,2014,January,1.225806451612903,Northern Territory
Uluru,2014,July,0.10322580645161289,Northern Territory
Uluru,2014,June,0,Northern Territory
Uluru,2014,March,0,Northern Territory
Uluru,2014,May,0.9454545454545454,Northern Territory
Uluru,2014,November,0.3133333333333333,Northern Territory
Uluru,2014,October,0,Northern Territory
Uluru,2014,September,0,Northern Territory
Uluru,2015,April,0.03999999999999999,Northern Territory
Uluru,2015,August,0.04516129032258065,Northern Territory
Uluru,2015,December,1.04,Northern Territory
Uluru,2015,February,0.19285714285714278,Northern Territory
Uluru,2015,January,0.8451612903225805,Northern Territory
Uluru,2015,July,0.30666666666666664,Northern Territory
Uluru,2015,June,0,Northern Territory
Uluru,2015,March,0.00645161290322581,Northern Territory
Uluru,2015,May,0.5032258064516127,Northern Territory
Uluru,2015,November,0.027586206896551713,Northern Territory
Uluru,2015,October,0.04516129032258065,Northern Territory
Uluru,2015,September,0.019999999999999993,Northern Territory
Uluru,2016,April,0.006666666666666671,Northern Territory
Uluru,2016,August,0.9354838709677423,Northern Territory
Uluru,2016,December,6.929032258064514,Northern Territory
Uluru,2016,February,2.6999999999999993,Northern Territory
Uluru,2016,January,0.07586206896551723,Northern Territory
Uluru,2016,July,0.6903225806451615,Northern Territory
Uluru,2016,June,2.5857142857142854,Northern Territory
Uluru,2016,March,0.9354838709677419,Northern Territory
Uluru,2016,May,2.406451612903226,Northern Territory
Uluru,2016,November,0.046666666666666676,Northern Territory
Uluru,2016,October,0.0645161290322581,Northern Territory
Uluru,2016,September,0.52,Northern Territory
Uluru,2017,April,1.926666666666667,Northern Territory
Uluru,2017,February,0.7111111111111111,Northern Territory
Uluru,2017,January,2.1548387096774193,Northern Territory
Uluru,2017,June,0,Northern Territory
Uluru,2017,March,0,Northern Territory
Uluru,2017,May,0.012903225806451616,Northern Territory
Walpole,2009,April,0.3066666666666667,Western Australia
Walpole,2009,August,5.193548387096774,Western Australia
Walpole,2009,December,0.12903225806451613,Western Australia
Walpole,2009,February,0.9555555555555555,Western Australia
Walpole,2009,January,0.20645161290322578,Western Australia
Walpole,2009,July,6.361290322580645,Western Australia
Walpole,2009,June,8.886666666666667,Western Australia
Walpole,2009,March,1.0258064516129033,Western Australia
Walpole,2009,May,3.3677419354838714,Western Australia
Walpole,2009,November,2.0933333333333333,Western Australia
Walpole,2009,October,1.2903225806451613,Western Australia
Walpole,2009,September,4.2625,Western Australia
Walpole,2010,April,0.9333333333333333,Western Australia
Walpole,2010,August,2.6838709677419357,Western Australia
Walpole,2010,December,1.5870967741935484,Western Australia
Walpole,2010,February,0.27857142857142864,Western Australia
Walpole,2010,January,0.47741935483870956,Western Australia
Walpole,2010,July,5.329032258064516,Western Australia
Walpole,2010,June,4.185714285714286,Western Australia
Walpole,2010,March,0.7096774193548387,Western Australia
Walpole,2010,May,2.8000000000000003,Western Australia
Walpole,2010,November,1.2466666666666666,Western Australia
Walpole,2010,October,1.5806451612903227,Western Australia
Walpole,2010,September,2.0066666666666664,Western Australia
Walpole,2011,August,4.219047619047619,Western Australia
Walpole,2011,December,1.806451612903226,Western Australia
Walpole,2011,February,1.5928571428571427,Western Australia
Walpole,2011,January,3.470967741935485,Western Australia
Walpole,2011,July,6.6571428571428575,Western Australia
Walpole,2011,June,5.066666666666666,Western Australia
Walpole,2011,March,0.3096774193548387,Western Australia
Walpole,2011,May,4.380952380952381,Western Australia
Walpole,2011,November,2.7034482758620686,Western Australia
Walpole,2011,October,4.316129032258065,Western Australia
Walpole,2011,September,3.9066666666666667,Western Australia
Walpole,2012,April,2.62,Western Australia
Walpole,2012,August,0,Western Australia
Walpole,2012,February,0.5862068965517241,Western Australia
Walpole,2012,January,0.4387096774193549,Western Australia
Walpole,2012,July,4.147826086956522,Western Australia
Walpole,2012,June,9.113333333333333,Western Australia
Walpole,2012,March,0.14193548387096777,Western Australia
Walpole,2012,May,4.116129032258065,Western Australia
Walpole,2012,November,2.9466666666666668,Western Australia
Walpole,2012,October,2.3,Western Australia
Walpole,2012,September,0,Western Australia
Walpole,2013,April,1.6333333333333335,Western Australia
Walpole,2013,August,8.309677419354838,Western Australia
Walpole,2013,December,0.7741935483870968,Western Australia
Walpole,2013,January,0.6064516129032258,Western Australia
Walpole,2013,July,5.032258064516129,Western Australia
Walpole,2013,June,4.237037037037037,Western Australia
Walpole,2013,March,1.4933333333333334,Western Australia
Walpole,2013,May,9.022222222222222,Western Australia
Walpole,2013,November,1.8758620689655172,Western Australia
Walpole,2013,October,1.9032258064516128,Western Australia
Walpole,2013,September,8.73793103448276,Western Australia
Walpole,2014,April,1.6199999999999997,Western Australia
Walpole,2014,August,3.0516129032258057,Western Australia
Walpole,2014,December,0.7935483870967741,Western Australia
Walpole,2014,February,0.5357142857142856,Western Australia
Walpole,2014,January,0.432258064516129,Western Australia
Walpole,2014,July,6.2,Western Australia
Walpole,2014,June,3.7733333333333334,Western Australia
Walpole,2014,March,0.8322580645161289,Western Australia
Walpole,2014,May,4.174193548387096,Western Australia
Walpole,2014,November,1.7642857142857142,Western Australia
Walpole,2014,October,2.6827586206896554,Western Australia
Walpole,2014,September,4.0928571428571425,Western Australia
Walpole,2015,April,3.5999999999999996,Western Australia
Walpole,2015,August,4.812903225806451,Western Australia
Walpole,2015,December,1.72,Western Australia
Walpole,2015,February,0.42962962962962964,Western Australia
Walpole,2015,January,0.22,Western Australia
Walpole,2015,July,5.026666666666667,Western Australia
Walpole,2015,June,4.42,Western Australia
Walpole,2015,March,1.3793103448275863,Western Australia
Walpole,2015,May,3.4193548387096775,Western Australia
Walpole,2015,November,0.9517241379310345,Western Australia
Walpole,2015,October,2.533333333333333,Western Australia
Walpole,2015,September,2.8214285714285716,Western Australia
Walpole,2016,April,4.648275862068966,Western Australia
Walpole,2016,August,6.253333333333333,Western Australia
Walpole,2016,December,1.703225806451613,Western Australia
Walpole,2016,February,1.4275862068965517,Western Australia
Walpole,2016,January,3.1999999999999997,Western Australia
Walpole,2016,July,6.4799999999999995,Western Australia
Walpole,2016,June,5.362962962962963,Western Australia
Walpole,2016,March,1.1133333333333335,Western Australia
Walpole,2016,May,4.870967741935484,Western Australia
Walpole,2016,November,0.9037037037037039,Western Australia
Walpole,2016,October,2.986666666666667,Western Australia
Walpole,2016,September,4.924137931034482,Western Australia
Walpole,2017,April,0.9333333333333332,Western Australia
Walpole,2017,February,1.6,Western Australia
Walpole,2017,January,0.42,Western Australia
Walpole,2017,June,3.4916666666666667,Western Australia
Walpole,2017,March,3.1310344827586207,Western Australia
Walpole,2017,May,3.7354838709677423,Western Australia
Williamtown,2009,April,6.540000000000001,New South Wales
Williamtown,2009,August,0.032258064516129045,New South Wales
Williamtown,2009,December,1.9806451612903226,New South Wales
Williamtown,2009,February,8.207142857142857,New South Wales
Williamtown,2009,January,0.6645161290322582,New South Wales
Williamtown,2009,July,1.6193548387096774,New South Wales
Williamtown,2009,June,3.8827586206896547,New South Wales
Williamtown,2009,March,1.5870967741935484,New South Wales
Williamtown,2009,May,4.935483870967742,New South Wales
Williamtown,2009,November,3.1,New South Wales
Williamtown,2009,October,3.0903225806451617,New South Wales
Williamtown,2009,September,0.6733333333333332,New South Wales
Williamtown,2010,April,0.8666666666666666,New South Wales
Williamtown,2010,August,1.7357142857142853,New South Wales
Williamtown,2010,December,1.7548387096774196,New South Wales
Williamtown,2010,February,1.207142857142857,New South Wales
Williamtown,2010,January,1.8258064516129033,New South Wales
Williamtown,2010,July,4.656000000000001,New South Wales
Williamtown,2010,June,4.413333333333333,New South Wales
Williamtown,2010,March,5.053333333333333,New South Wales
Williamtown,2010,May,4.1,New South Wales
Williamtown,2010,November,3.8200000000000007,New South Wales
Williamtown,2010,October,2.586206896551724,New South Wales
Williamtown,2010,September,0.74,New South Wales
Williamtown,2011,August,2.74,New South Wales
Williamtown,2011,December,3.85,New South Wales
Williamtown,2011,February,1.653846153846154,New South Wales
Williamtown,2011,January,1.0620689655172413,New South Wales
Williamtown,2011,July,7,New South Wales
Williamtown,2011,June,8.82,New South Wales
Williamtown,2011,March,1.896774193548387,New South Wales
Williamtown,2011,May,7.2666666666666675,New South Wales
Williamtown,2011,November,5.827272727272727,New South Wales
Williamtown,2011,October,3.3777777777777778,New South Wales
Williamtown,2011,September,4.0285714285714285,New South Wales
Williamtown,2012,April,10.379999999999999,New South Wales
Williamtown,2012,August,1.7935483870967743,New South Wales
Williamtown,2012,February,8.11578947368421,New South Wales
Williamtown,2012,January,2.95,New South Wales
Williamtown,2012,July,4.016666666666667,New South Wales
Williamtown,2012,June,4.572727272727273,New South Wales
Williamtown,2012,March,4.660869565217392,New South Wales
Williamtown,2012,May,3.0105263157894733,New South Wales
Williamtown,2012,November,1.5266666666666668,New South Wales
Williamtown,2012,October,0.6086956521739131,New South Wales
Williamtown,2012,September,0.5866666666666666,New South Wales
Williamtown,2013,April,5.3545454545454545,New South Wales
Williamtown,2013,August,0.2615384615384616,New South Wales
Williamtown,2013,December,0.6275862068965516,New South Wales
Williamtown,2013,January,9.245454545454544,New South Wales
Williamtown,2013,July,3.371428571428571,New South Wales
Williamtown,2013,June,6.178947368421053,New South Wales
Williamtown,2013,March,7.278260869565216,New South Wales
Williamtown,2013,May,3.713043478260869,New South Wales
Williamtown,2013,November,11.733333333333333,New South Wales
Williamtown,2013,October,1.4857142857142858,New South Wales
Williamtown,2013,September,1.0380952380952382,New South Wales
Williamtown,2014,April,4.626086956521739,New South Wales
Williamtown,2014,August,9.0875,New South Wales
Williamtown,2014,December,4.7043478260869565,New South Wales
Williamtown,2014,February,4.493333333333333,New South Wales
Williamtown,2014,January,0.34,New South Wales
Williamtown,2014,July,1.5130434782608697,New South Wales
Williamtown,2014,June,4.055555555555555,New South Wales
Williamtown,2014,March,4.495238095238096,New South Wales
Williamtown,2014,May,3.2608695652173916,New South Wales
Williamtown,2014,November,2.2960000000000003,New South Wales
Williamtown,2014,October,1.6916666666666669,New South Wales
Williamtown,2014,September,2.7600000000000002,New South Wales
Williamtown,2015,April,16.545454545454543,New South Wales
Williamtown,2015,August,1.1615384615384614,New South Wales
Williamtown,2015,December,3.9677419354838706,New South Wales
Williamtown,2015,February,2.7545454545454544,New South Wales
Williamtown,2015,January,5.156521739130436,New South Wales
Williamtown,2015,July,1.9130434782608696,New South Wales
Williamtown,2015,June,5.139999999999999,New South Wales
Williamtown,2015,March,2.246153846153846,New South Wales
Williamtown,2015,May,8.021052631578948,New South Wales
Williamtown,2015,November,2.4640000000000004,New South Wales
Williamtown,2015,October,2.2538461538461534,New South Wales
Williamtown,2015,September,6.391304347826087,New South Wales
Williamtown,2016,April,5.385714285714285,New South Wales
Williamtown,2016,August,1.7999999999999998,New South Wales
Williamtown,2016,December,8.428571428571427,New South Wales
Williamtown,2016,February,1.1172413793103448,New South Wales
Williamtown,2016,January,13.625806451612904,New South Wales
Williamtown,2016,July,1.696774193548387,New South Wales
Williamtown,2016,June,5.2299999999999995,New South Wales
Williamtown,2016,March,1.4571428571428573,New South Wales
Williamtown,2016,May,0.36129032258064514,New South Wales
Williamtown,2016,November,1.457142857142857,New South Wales
Williamtown,2016,October,2.406451612903226,New South Wales
Williamtown,2016,September,1.6600000000000001,New South Wales
Williamtown,2017,April,3.953333333333333,New South Wales
Williamtown,2017,February,2.1071428571428568,New South Wales
Williamtown,2017,January,2.0064516129032257,New South Wales
Williamtown,2017,June,9.256,New South Wales
Williamtown,2017,March,7.496774193548387,New South Wales
Williamtown,2017,May,0.37419354838709684,New South Wales
Witchcliffe,2009,April,0.18000000000000002,Western Australia
Witchcliffe,2009,August,4.993333333333334,Western Australia
Witchcliffe,2009,December,0.06451612903225808,Western Australia
Witchcliffe,2009,February,0.47407407407407415,Western Australia
Witchcliffe,2009,January,0.1870967741935484,Western Australia
Witchcliffe,2009,July,7.122580645161291,Western Australia
Witchcliffe,2009,June,8.7,Western Australia
Witchcliffe,2009,March,1.5266666666666664,Western Australia
Witchcliffe,2009,May,2.7935483870967737,Western Australia
Witchcliffe,2009,November,1.26,Western Australia
Witchcliffe,2009,October,0.9290322580645162,Western Australia
Witchcliffe,2009,September,5.726666666666667,Western Australia
Witchcliffe,2010,April,2.5533333333333332,Western Australia
Witchcliffe,2010,August,4.058064516129033,Western Australia
Witchcliffe,2010,December,0.6142857142857143,Western Australia
Witchcliffe,2010,February,0.09285714285714285,Western Australia
Witchcliffe,2010,January,0.03870967741935485,Western Australia
Witchcliffe,2010,July,7.329032258064516,Western Australia
Witchcliffe,2010,June,3.8533333333333335,Western Australia
Witchcliffe,2010,March,0.33548387096774196,Western Australia
Witchcliffe,2010,May,5.232258064516129,Western Australia
Witchcliffe,2010,November,1.086666666666667,Western Australia
Witchcliffe,2010,October,1.2129032258064516,Western Australia
Witchcliffe,2010,September,1.7142857142857142,Western Australia
Witchcliffe,2011,August,5.754838709677419,Western Australia
Witchcliffe,2011,December,0.5225806451612903,Western Australia
Witchcliffe,2011,February,0.03846153846153848,Western Australia
Witchcliffe,2011,January,0,Western Australia
Witchcliffe,2011,July,7.774193548387096,Western Australia
Witchcliffe,2011,June,4.746666666666667,Western Australia
Witchcliffe,2011,March,0.20645161290322578,Western Australia
Witchcliffe,2011,May,3.974193548387097,Western Australia
Witchcliffe,2011,November,1.5655172413793104,Western Australia
Witchcliffe,2011,October,1.8903225806451613,Western Australia
Witchcliffe,2011,September,4.74,Western Australia
Witchcliffe,2012,April,4.4,Western Australia
Witchcliffe,2012,August,5.451612903225806,Western Australia
Witchcliffe,2012,February,0.2344827586206896,Western Australia
Witchcliffe,2012,January,0.18709677419354842,Western Australia
Witchcliffe,2012,July,2.664516129032258,Western Australia
Witchcliffe,2012,June,8.906666666666666,Western Australia
Witchcliffe,2012,March,0.04516129032258064,Western Australia
Witchcliffe,2012,May,3.95483870967742,Western Australia
Witchcliffe,2012,November,2.06,Western Australia
Witchcliffe,2012,October,1.3225806451612903,Western Australia
Witchcliffe,2012,September,5.486666666666667,Western Australia
Witchcliffe,2013,April,0.9866666666666668,Western Australia
Witchcliffe,2013,August,6.748387096774193,Western Australia
Witchcliffe,2013,December,0.14838709677419354,Western Australia
Witchcliffe,2013,January,0.4903225806451613,Western Australia
Witchcliffe,2013,July,8.806451612903226,Western Australia
Witchcliffe,2013,June,5.86,Western Australia
Witchcliffe,2013,March,1.4774193548387098,Western Australia
